country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
India,1991-01-01,61.0744688365022,21.6277129951332,2973190.0,1083.0,4.02455545165036,,,,52.0,291.662528225303,607224.0,1292414.844,298.985855596178,13.8702461773683,3.62471659411946,,,50.0100803583574,10.1709224201253,15.3389795291726,,,,,,,0.0,,2.90997432764267,270105341879.226,,,,,,,,,,,31.423,10.455,59.055,888941756.0,659790350.0,,,5.46425001099847
India,1992-01-01,60.9799575540076,21.7505776623761,2973190.0,1083.0,4.04887682237466,,,,51.46,305.013128465951,626293.3,1317324.226,305.252623949361,11.7878170418135,9.13274940718732,,,49.6809013594637,9.80522844222105,15.1164759560621,,,,,,,0.000111308,,2.70483970561409,288208066640.584,,,,,,,,,,,30.914,10.23,59.452,907574049.0,671750008.0,,,5.47481498420126
India,1993-01-01,61.0058556634457,21.873442329619,2973190.0,1083.0,4.15458745055993,,,50.9,51.49,320.914971418235,651351.1,1350479.311,311.568146334408,6.32689048779867,5.81477651403259,,,51.7598082886747,8.53523362003571,15.1451081260718,,,,,,,0.000218176,,2.82354224568723,279295644530.09,,,,,,,,,,31.7,30.285,10.021,59.815,926351297.0,683730629.0,,,5.17589819123225
India,1994-01-01,60.9752488068371,21.996306996862,2973190.0,1083.0,4.35043707999033,,,49.8113098144531,50.49,341.35405246045,685903.0,1395751.177,317.928540725618,10.2479355556119,4.33710973165325,,,49.5942827032795,8.98177201621707,14.6032865298017,,,,,,,0.001069562,,2.66467372708604,327275583539.559,,,,,,,,,,,29.841,9.807,60.216,945261958.0,695722254.0,,,5.02061884255972
India,1995-01-01,60.8588754839079,22.1191716641049,2973190.0,1083.0,4.73032693940617,,,51.4087753295898,49.54,358.629560258791,737856.4,1462173.984,324.324758592623,10.2248861637545,5.86417811281615,,,47.4916413020425,9.22682469075296,14.2457256100819,,,,,,,0.026228879,,2.57848357246069,360281907854.994,,,,,,,,,,,29.361,9.612,60.596,964279129.0,707713381.0,,,4.81043285133676
India,1996-01-01,60.7391387701425,22.2420363313478,2973190.0,1083.0,4.68556061467646,-0.381090342998505,0.188621625304222,53.0035209655762,49.13,359.481085908426,774070.2,1514073.876,330.715903793569,8.97715233826453,7.79299430170532,,0.639050006866455,45.7233077028079,9.23146869089268,14.0807105426393,-0.111606687307358,0.168259218335152,,,,,0.046333977,,2.4727682254674,392896860670.885,-0.972584128379822,0.373912304639816,0.313456207513809,0.194236099720001,-0.55334997177124,0.277094334363937,,,,,28.786,9.419,60.984,983281218.0,719594694.0,0.476563721895218,0.208055749535561,4.77096472149383
India,1997-01-01,60.8709836909178,22.3649009985907,2973190.0,1083.0,5.18273542693241,,,54.5948638916016,47.89,374.947411556112,819268.8,1574518.527,337.124512728753,7.16425211462723,6.90957899163785,,0.686689972877502,50.3654361263116,9.00857773246063,14.5974822994352,,,,,,,0.070767849,,2.64773242601716,415867567334.185,,,,,,,3.3613600730896,,,,28.274,9.229,61.388,1002335230.0,731424064.0,,,4.73075260223531
India,1998-01-01,60.8349954089715,22.4877656658337,2973190.0,1083.0,6.22545413090979,-0.258726745843887,0.172851055860519,56.1821327209473,47.95,385.126966761305,836269.9,1604186.819,343.548369259953,13.2308389767977,5.1212763300933,,0.703790009021759,50.3192181732305,8.11314351093247,14.4076302286167,-0.11445739865303,0.205459833145142,,,,,0.139027329,,2.72731141679376,421351318896.874,-1.20082128047943,0.345668405294418,0.335014313459396,0.197575494647026,-0.443266034126282,0.271897494792938,3.57256007194519,,,,27.784,9.05,61.792,1021434576.0,743195797.0,0.391242563724518,0.21355502307415,4.82576184342215
India,1999-01-01,60.8844372542623,22.6106303330766,2973190.0,1083.0,6.92651740079469,,,60.1,47.11,391.119633714118,901325.2,1680581.157,349.96083465907,4.66982038037589,9.19124732467082,,0.724129974842072,51.3529514384148,8.63830002757078,14.8040380607811,,,,,,,0.273224277,,2.95719564743412,458820417337.807,,,,,,,4.41539001464844,,,,27.26,8.875,62.207,1040500054.0,754851574.0,,,4.59211893735861
India,2000-01-01,60.8689656564162,22.7334950003195,2973190.0,1083.0,7.65872044376949,-0.403301805257797,0.166502684354782,60.292839050293,46.88,392.510175745406,937858.4,1719664.722,356.396219212361,4.0094359104519,8.34261083012153,,0.756990015506744,55.0042464956842,8.81014349623956,15.4104025950524,-0.187351524829865,0.203009098768234,,,,,0.52753245,,2.94892990622572,468394937262.37,-1.00120759010315,0.313380271196365,0.348079591989517,0.162370502948761,-0.159504070878029,0.234316274523735,4.32479000091553,0.83442992,,,27.001,8.701,62.669,1059633675.0,766464826.0,0.35206338763237,0.202215626835823,4.54562752332988
India,2001-01-01,60.7048321836142,22.7975675957473,2973190.0,1083.0,7.71173387814272,,,62.0054397583008,47.11,392.360903573464,953537.3,1742348.302,362.900086102805,3.77929312235641,8.59144929618339,,0.735909998416901,59.0179097968845,8.07945444456957,15.5456255204777,,,,,,,0.660146377,,2.9244355462896,485441014538.638,,,,,,,,0.80468142,,,26.728,8.558,63.091,1078970907.0,777743809.0,,,4.30224760652525
India,2002-01-01,60.7293849367178,22.8616401911751,2973190.0,1083.0,7.86839950493363,-0.555382490158081,0.15871924161911,62.3,45.75,408.776900626416,985453.3,1762141.225,369.405601054759,4.29715203929562,7.90717719010452,,0.725669980049133,62.5527712950592,8.67627393097178,16.0529482128082,-0.189068421721458,0.17885360121727,,,,,1.537875582,,2.82686683045838,514937948870.08,-1.21066498756409,0.286041706800461,-0.0173958707600832,0.175007000565529,-0.381400048732758,0.208488583564758,,0.77020204,,,26.082,8.363,63.616,1098313039.0,788105504.0,0.426245898008347,0.163097977638245,4.16420441138194
India,2003-01-01,60.6247834817149,22.9257127866029,2973190.0,1083.0,8.02693935735915,-0.456320524215698,0.154182001948357,65.4120101928711,45.63,428.213284527025,1011770.9,1803992.147,375.830378482371,3.80585899528852,7.30788115953461,,0.719290018081665,62.1900538962691,9.10808432217665,15.5775937223536,-0.147016540169716,0.18641859292984,,,,,1.686489971,,2.67777693222748,607699285433.872,-1.50999701023102,0.282846570014954,0.120161645114422,0.175549790263176,-0.381630450487137,0.181478023529053,3.61340999603271,0.75024337,,,25.375,8.188,64.094,1117415123.0,798147274.0,0.454564899206162,0.166093751788139,3.96728118920971
India,2004-01-01,60.6671622062499,22.9897853820307,2973190.0,1083.0,10.3700226386475,-0.448476195335388,0.143588691949844,64.4,44.92,448.972015525718,1085666.9,1892154.676,382.170188585324,3.7672517347751,4.91012830381202,,0.756900012493134,62.5929767433885,9.57081708050975,15.1334829998657,-0.183868795633316,0.191018685698509,,,,,1.976136492,,2.82875224798105,709148514804.659,-1.28043293952942,0.278957605361938,0.0533560588955879,0.167500570416451,-0.378129839897156,0.188767731189728,3.35254001617432,0.71163452,,34.4,24.728,8.04,64.524,1136264583.0,807850031.0,0.39996737241745,0.160542070865631,4.09147664158076
India,2005-01-01,60.5834137744308,23.0538579774586,2973190.0,1083.0,12.1096466626337,-0.363160848617554,0.137109249830246,68.8404541015625,44.16,465.176677304081,1136466.4,1966216.303,388.350126631665,4.24634362031927,4.85514517245753,,0.824109971523285,62.2265261005164,10.0809315264093,15.1739835904273,-0.102668456733227,0.177320152521133,,,,,2.388075,,2.75490766621496,820381595512.902,-1.01388049125671,0.270123898983002,0.13313016295433,0.156353041529655,-0.291889518499374,0.15791366994381,3.18875002861023,0.76303691,,,23.94,7.876,64.996,1154638713.0,817080085.0,0.413685649633408,0.157191187143326,3.90555067072309
India,2006-01-01,60.5094191760365,23.1179305728864,2973190.0,1083.0,13.6083666091124,-0.274562805891037,0.131590068340302,67.9,43.16,506.222508618557,1215205.2,2064473.083,394.315125504929,5.79652337561635,2.57060670201817,,0.804729998111725,59.6667302759413,11.1293370539256,15.1894795636051,-0.0995687916874886,0.181205824017525,,,,,2.805499865,,2.52680863026345,940259888792.141,-1.06518423557281,0.245767414569855,0.178989619016647,0.147535160183907,-0.283315151929855,0.181150734424591,3.14284992218018,0.7453534,,,23.22,7.743,65.412,1172373788.0,825714583.0,0.437193721532822,0.128287777304649,3.83503968275347
India,2007-01-01,60.4132261981239,23.1820031683142,2973190.0,1083.0,12.8809580723079,-0.397690296173096,0.140844568610191,72.3407135009766,41.54,538.786595949405,1336737.1,2209296.069,400.139852818017,6.37288135593229,5.68184406332425,,0.805069983005524,57.4975363893642,12.1083469904396,15.2578600235882,0.136385813355446,0.197103247046471,,,,,3.95,3.07,2.4782482091706,1216736448906.29,-1.15429580211639,0.239249795675278,0.0968981608748436,0.14855432510376,-0.313716232776642,0.183198139071465,,0.73512709,,,22.713,7.642,65.788,1189691809.0,833902577.0,0.453963935375214,0.128392040729523,3.81292025697517
India,2008-01-01,60.4593046525785,23.246075763742,2973190.0,1083.0,13.4805033747517,-0.33909797668457,0.136045679450035,74.1184921264648,39.38,558.426753458539,1424383.0,2310910.823,405.872078810974,8.34926704907581,3.77175624975725,,0.858759999275208,57.2922142809949,10.9771721522223,17.2276704329522,-0.0127020869404078,0.198938727378845,,,,,4.38,,2.63146214095939,1198895147694.77,-1.10970735549927,0.241307944059372,0.0958504602313042,0.142692342400551,-0.41364324092865,0.17414303123951,,0.79527897,,,22.276,7.558,66.149,1206734806.0,841745797.0,0.462193101644516,0.128971502184868,3.81185657282345
India,2009-01-01,60.5639061075814,23.3101483591698,2973190.0,1083.0,10.8742030373803,-0.452406287193298,0.133127853274345,75.0,37.41,595.605655832676,1564881.1,2457277.941,411.558010083446,10.8823529411765,4.80859210832915,,0.833140015602112,55.2564461120573,9.80972540643427,16.8518927116795,-0.006081604398787,0.192103385925293,,,,,5.12,,3.12938717929943,1341888016988.57,-1.35554790496826,0.241539120674133,0.0179808251559734,0.139868766069412,-0.349533259868622,0.167890653014183,3.27824997901917,0.89261258,,35.4,21.934,7.479,66.513,1223640160.0,849365344.0,0.460749089717865,0.130922839045525,3.74489180043947
India,2010-01-01,60.3974182611942,23.3742209545976,2973190.0,1083.0,11.6960772184815,-0.463754564523697,0.133732452988625,76.3,36.16,637.125844225376,1659983.0,2569051.744,417.266848065546,11.9893899204243,-1.98385922230245,,0.788489997386932,51.5919103004572,10.3880397905448,16.5051359514265,0.0291320476680994,0.194413483142853,,,,,7.5,3.12,2.88946132772858,1675615502766.2,-1.27798449993134,0.239330947399139,-0.0358108207583427,0.138683497905731,-0.41047203540802,0.165156543254852,3.377690076828,0.85750186,,,21.438,7.385,66.909,1240613620.0,856891827.0,0.443312972784042,0.128923758864403,3.74492100127032
India,2011-01-01,60.4300431523044,23.4638216864714,2973190.0,1083.0,11.8639553301797,-0.540835857391357,0.139214843511581,79.5167846679688,35.01,692.779356959802,1756744.0,2681723.455,422.987158910127,8.9117933648337,1.31797970849672,,0.755020022392273,51.5565536600977,10.1773871997608,14.4898394030493,0.0198367759585381,0.193864658474922,,,,,10.07,,2.70448355847068,1823051829894.55,-1.32679533958435,0.238522350788116,-0.0862971395254135,0.130599781870842,-0.363154947757721,0.159836605191231,3.79618000984192,0.93731916,,35.7,20.945,7.267,67.359,1257621191.0,864287587.0,0.435818582773209,0.125127181410789,3.78810410805172
India,2012-01-01,60.4206256579633,23.5534224183453,2973190.0,1083.0,12.33528012261,-0.513968110084534,0.128526672720909,79.9,34.75,718.295946185698,1909442.0,2832703.035,428.65986196644,9.47899691419793,2.47352163532125,,0.743990004062653,50.6780305516006,10.8367717187679,16.1667124010779,-0.159344166517258,0.192957684397697,,,,,11.1,3.08,2.61816761903533,1827637579584.79,-1.28930985927582,0.21966552734375,-0.0628807470202446,0.137099742889404,-0.480885624885559,0.175097867846489,3.8675000667572,0.93186861,,,20.421,7.118,67.887,1274487215.0,871315929.0,0.399454206228256,0.120118409395218,3.7252629496661
India,2013-01-01,60.4394606466455,23.6430231502191,2973190.0,1083.0,12.2735613744677,-0.517085731029511,0.12737250328064,83.1313934326172,34.86,758.110675158719,1972429.4,2900894.985,434.258174889597,10.0178784746103,3.86599288380776,,0.706420004367828,50.3118273627008,11.0016256942917,16.6386825486965,-0.160392627120018,0.191367000341415,,,,,12.3,,2.54882567900998,1856721494834.64,-1.22917413711548,0.225787356495857,-0.0456913113594055,0.138310864567757,-0.478094786405563,0.17498616874218,3.84467005729675,0.86504197,,,19.935,6.96,68.46,1291132063.0,877931069.0,0.432780146598816,0.119536928832531,3.55331583011222
India,2014-01-01,60.4495508191538,23.732623882093,2973190.0,1083.0,11.6870989006614,-0.457155108451843,0.12675441801548,85.1339111328125,33.85,797.349232010839,2147107.0,3083573.891,439.678092890128,6.665656718679,6.69517609043592,,0.701590001583099,49.9009248748319,9.98465419071312,14.803137644208,-0.225482806563377,0.208084657788277,,,17.8,,13.5,3.080137,2.54398250277129,2039126469963.35,-0.997911989688873,0.192247405648232,-0.0686448365449905,0.157762944698334,-0.47507643699646,0.198224082589149,,0.85653549,,,19.049,6.79,69.074,1307246509.0,883907800.0,0.413313180208206,0.127568662166595,3.62257613036012
India,2015-01-01,60.4317248477225,23.8222246139668,2973190.0,1083.0,11.3577958319381,-0.381759196519852,0.127306342124939,88.0,33.4,,2158023.2,3104049.558,444.931708030768,4.90697344127254,7.55648841353986,,0.693099975585938,49.9647183856551,10.5697090519718,15.1256903622794,0.109133675694466,0.208958625793457,,,,,14.9,,2.45745060051391,2103588347241.77,-0.948493361473084,0.198164418339729,-0.0500126294791698,0.154975205659866,-0.405677318572998,0.191384956240654,4.11457014083862,0.92193186,,34.7,18.765,6.67,69.636,1322866505.0,889270551.0,0.427884757518768,0.129707649350166,3.35430671568569
India,2016-01-01,60.3990999566123,23.9118253458407,2973190.0,1083.0,11.2315483768411,-0.313535988330841,0.133946672081947,89.5863037109375,33.01,,2195248.5,3147642.844,450.235719883358,4.94821634062142,6.2327114148242,,0.669839978218079,47.6337555915272,11.1477384183764,15.2719500252316,0.0909590721130371,0.200903713703156,,,,67.3854166666667,16.5,3.420043,2.54315118788674,2294796889945.04,-0.953839838504791,0.204956501722336,-0.0378928929567337,0.169048026204109,-0.300758510828018,0.197411611676216,4.25407981872559,0.94049966,,34.8,18.514,6.603,70.117,1338636340.0,894450030.0,0.440999388694763,0.125430688261986,3.16142620301247
India,2017-01-01,60.2839387997403,24.0014260777145,2973190.0,1083.0,11.1132572646631,-0.266855359077454,0.12313911318779,91.7941589355469,32.57,,2308804.4,3269577.732,455.468934040542,3.32817337461301,5.32760886237311,,0.666029989719391,47.5836093800197,11.3874439798131,15.6141099220983,0.0689344704151154,0.201371759176254,0.44,,,64.6625,18.2,,2.53146258766694,2651474263257.15,-0.764801919460297,0.211722627282143,-0.0096271568909287,0.158647090196609,-0.240820944309235,0.190728023648262,4.30544996261597,0.96734685,,35.9,17.911,6.593,70.467,1354195680.0,899185932.0,0.387066394090652,0.125947862863541,3.02888279891311
India,2018-01-01,60.2435646561437,24.0910268095884,2973190.0,1083.0,12.1770536867305,-0.205844283103943,0.128457620739937,95.7,32.73,,2458175.9,3436071.569,460.44931739983,3.93882646691634,5.36166638954869,,0.655730009078979,46.5224986659322,12.0174277483166,15.6631319151388,0.295401304960251,0.209266901016235,0.484795808792114,,,69.0820833333333,20.08130004,3.18,2.43392206663758,2702929639861.5,-0.987013161182404,0.211090251803398,0.0201650634407997,0.153481036424637,-0.212453842163086,0.190973177552223,4.36373996734619,0.98024821,,34.6,17.651,6.644,70.71,1369003306.0,903131481.0,0.351978152990341,0.128772422671318,2.99378385759947
India,2019-01-01,60.2198133654425,24.1806275414622,2973190.0,1083.0,12.1771751938054,-0.279873192310333,0.135597869753838,95.8859405517578,33.27,,2423951.4,3412419.303,465.194639427685,3.72950573539126,6.89487542729716,,,,,,0.160742476582527,0.215857267379761,,62.0,,70.3670833333333,29.52351142,,2.5191207637745,2835606242052.48,-0.770800411701202,0.227150216698647,-0.04256996139884,0.157055735588074,-0.137945577502251,0.189988240599632,4.40722990036011,0.98541063,,35.7,17.049,6.71,70.91,1383112050.0,906325664.0,0.269035547971725,0.123332440853119,2.92666092999238
India,2020-01-01,60.2198569213538,24.270228273336,2973190.0,1083.0,11.9472660711889,-0.270809292793274,0.137111276388168,96.5,35.82,,2200836.3,3200820.626,469.659566660725,6.62343677628532,4.2039104030298,,,,,,0.405513286590576,0.233800768852234,0.493510901927948,,,,43.40544313,,2.88463275049303,2671595389575.7,-0.806701302528381,0.229722216725349,-0.0319724306464195,0.154110208153725,-0.114247776567936,0.202366635203362,4.47422981262207,1.08449912,,,16.572,7.35,70.15,1396387127.0,908684959.0,0.149902850389481,0.127855613827705,2.91115545352632
India,2021-01-01,,,,,12.0188120940808,-0.294859200716019,0.147604495286942,99.5725250244141,,,,,,5.13140747176369,0.147236063271482,,,,,,0.282362580299377,0.229824766516685,,,,,46.31,,2.65779003056586,3150306834279.65,-0.615044951438904,0.210783064365387,-0.0809262245893478,0.158343881368637,-0.0787950754165649,0.193251267075539,,,,,16.419,9.448,67.24,1407563842.0,909384771.0,0.112721607089043,0.129646241664886,2.93627889313173
India,2022-01-01,,,,,14.3633320732384,,,,,,,,,6.6990341407985,0.229815062339361,,,,,,,,,,,,,3.4,,3385089881935.39,,,,,,,,,,,,,,1417173173.0,908804812.0,,,
